tick,exchange,train_start,train_end,opt_method,vol,p,o,q,dist,a_u,xi_y_1,xi_y_2,u_y_1,u_y_2,sigma_y_1,sigma_y_2
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1125,0.0848579378804089,-0.075983241606734,-1.3148461673777194,1.3148461673777194,0.6761729857312505,0.662205546566324
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1125,0.0982899797735251,-0.0943787364889205,-1.213339622488518,1.2133396224885171,0.5423843750299144,0.5646625125554461
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1125,0.0696001474616096,-0.0946388187960572,-1.3148461673777194,1.3148461673777192,0.6768828637863279,0.6699721766420201
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.125,0.08302460570361,-0.0845648503676462,-1.150349380376008,1.150349380376008,0.5707963045678854,0.5632436239903635
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.125,0.0658119836278875,-0.0875266846312732,-1.2403182607824692,1.2403182607824692,0.7035742202014637,0.6862495327682928
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.125,0.0772167026403334,-0.0951098954563742,-1.150349380376008,1.150349380376008,0.5644837605327171,0.5714361882302852
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.125,0.0546736632701201,-0.0982094844236546,-1.2403182607824692,1.2403182607824692,0.6984425372649302,0.6827509753099453
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1375,0.072908518324379,-0.0760476091124858,-1.0916203674341678,1.0916203674341685,0.5804627728066897,0.5566618539318351
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1375,0.0506306834760508,-0.0962190750026404,-1.1717757885842877,1.1717757885842877,0.7284080318732349,0.7072934710709837
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1375,0.0623136295137369,-0.1022488887075344,-1.0916203674341678,1.0916203674341685,0.5815832299372399,0.5865370980191811
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1375,0.0543208246778457,-0.1140329750904657,-1.1717757885842877,1.1717757885842877,0.6954922145689337,0.7160373515650122
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.15,0.0625551050897147,-0.0839181592888904,-1.0364333894937898,1.0364333894937898,0.5920590445656831,0.5712359059643719
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.15,0.0441607752135642,-0.1012542539120422,-1.108145444558147,1.1081454445581465,0.7384233013125777,0.7225221885193027
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.15,0.0500086923104079,-0.1036080693036306,-1.0364333894937898,1.0364333894937898,0.5972370594016022,0.5939041987931215
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.15,0.0461450346053093,-0.1123115917369114,-1.108145444558147,1.1081454445581465,0.7073739533743624,0.7202469379581687
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1625,0.0503412932838935,-0.0972131885889997,-0.984234960446325,0.984234960446325,0.6079912303561481,0.5944470185852551
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1625,0.0354521006855907,-0.1083422165522441,-1.048612736754834,1.048612736754834,0.7541834871682893,0.7420609453885733
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1625,0.0463473136830094,-0.1096501521890032,-0.984234960446325,0.984234960446325,0.6002587736049599,0.6079824633129278
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1625,0.0375041249254444,-0.1146400571776825,-1.048612736754834,1.048612736754834,0.7211319595692285,0.730980366568659
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.175,0.042031079131848,-0.1025083437343269,-0.9345892910734804,0.93458929107348,0.6195588326267312,0.6073541417738599
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.175,0.0276913933748915,-0.1101508718134501,-0.9925445480559236,0.992544548055923,0.7695230485704112,0.751806404191057
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.175,0.0350838762074242,-0.1123257194032856,-0.9345892910734802,0.93458929107348,0.6160879206659002,0.6173285206161623
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.175,0.0235918601105284,-0.1192537565713679,-0.9925445480559236,0.992544548055923,0.7474858696507167,0.745778323246487
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1875,0.034194841904154,-0.1063865054921784,-0.8871465590188761,0.8871465590188761,0.631230241935522,0.6181589020465876
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1875,0.0230996952865515,-0.1106699880404242,-0.939438630186346,0.939438630186346,0.7785742429514154,0.7585944993843508
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1875,0.0370042196856417,-0.117747146269326,-0.887146559018876,0.887146559018876,0.6111266601243377,0.6307631368703428
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1875,0.0168253689332484,-0.126796774630239,-0.939438630186346,0.939438630186346,0.7608975931881905,0.7663418270549723
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.2,0.0265812296323301,-0.1147098929658199,-0.8416212335729142,0.8416212335729143,0.6434604291591459,0.6367894296984997
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.2,0.0209587933112144,-0.1109987585484605,-0.8888895177669741,0.8888895177669746,0.7825328839865447,0.7647512336457634
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.2,0.0219465145417161,-0.1218392946726669,-0.8416212335729142,0.8416212335729143,0.635116156413534,0.6424151279917023
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.2,0.0112024598084372,-0.1245128497280133,-0.8888895177669741,0.8888895177669746,0.7725597226747031,0.7683042767914565
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.2125,0.0211519854062871,-0.1123751016340848,-0.7977768461252381,0.7977768461252381,0.6524157474594501,0.6378951384857621
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.2125,0.0182921216687904,-0.1137713959995573,-0.8405648446930499,0.8405648446930498,0.7876590364335586,0.7758088720832648
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.2125,0.0152459905440869,-0.126484327547563,-0.7977768461252381,0.7977768461252381,0.6462922892063376,0.6553347045934915
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.2125,0.0077761235735894,-0.1267198569075059,-0.8405648446930499,0.8405648446930498,0.78000416930638,0.7785581251797298
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.225,0.015037475556377,-0.1121554072888165,-0.7554150263604693,0.7554150263604693,0.6634155592953699,0.6422303340849764
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.225,0.0111510176189964,-0.1160014981390522,-0.7941884700484426,0.7941884700484428,0.8040964578239133,0.7858194317248752
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.225,0.0106929833404137,-0.124397317863284,-0.7554150263604693,0.7554150263604693,0.6541514629245403,0.6572404491263829
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.225,0.0065220327636242,-0.1279275058519878,-0.7941884700484426,0.7941884700484428,0.7826019796484692,0.7867593863673088
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.2375,0.0132791282227561,-0.115465981608866,-0.7143674402801875,0.7143674402801873,0.6661989640991709,0.6523592454368436
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.2375,0.0087433846512091,-0.1175404863280484,-0.7495281896256518,0.7495281896256516,0.8095766360326875,0.7941774004110135
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.2375,0.004115749068966,-0.1283276476361539,-0.7143674402801875,0.7143674402801873,0.6664493379649606,0.6687953707909788
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.2375,-0.0007795062131803,-0.1297369788977661,-0.7495281896256518,0.7495281896256517,0.7995617912079146,0.7961759745635365
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.25,0.0097634684066768,-0.1190623294229799,-0.6744897501960817,0.6744897501960817,0.6725767897956322,0.6632551500168509
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.25,0.0024492523706075,-0.1201156015365754,-0.7063866126448144,0.7063866126448144,0.8254932251038045,0.8047787488919476
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.25,0.0020356371313755,-0.1282291159579901,-0.6744897501960817,0.6744897501960817,0.6704622915693701,0.6737052796950653
SPX,NASDAQ,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.25,-0.0035879040291789,-0.1343686278061305,-0.7063866126448144,0.7063866126448144,0.8064785482475589,0.8114191065404753
