tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi,unmark,t,both,0.2535558454414569,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,norm,left,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,norm,right,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,t,both,0.1787507926569873,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,t,left,0.0847396524677189,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,mark,t,right,0.0807233226404424,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,norm,left,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,norm,right,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,t,both,0.16913049598252,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,t,left,0.0850407223735574,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,bi_d,unmark,t,right,0.0799454764465113,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci,mark,t,both,0.1024284096604857,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci,unmark,t,both,0.1031007814438234,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci_s,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci_s,mark,t,both,0.0970281977942173,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci_s,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,True,ci_s,unmark,t,both,0.0969711233043007,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi,mark,t,both,0.2695014201216812,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi,unmark,t,both,0.2486460218941969,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,mark,norm,left,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,mark,norm,right,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,mark,t,both,0.1615309973316255,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,mark,t,left,0.093384868954561,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,mark,t,right,0.0866778846517967,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,unmark,norm,left,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,unmark,norm,right,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,unmark,t,both,0.1819161829554236,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,unmark,t,left,0.093511127481048,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,bi_d,unmark,t,right,0.0855794711248903,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci,mark,t,both,0.106013590198929,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci,unmark,t,both,0.1070207270099508,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci_s,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci_s,mark,t,both,0.09696814877072,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci_s,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0246344935866354,0.0227827775868694,False,False,SLSQP,False,ci_s,unmark,t,both,0.0965694147283705,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,True,bi,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,True,bi,mark,t,both,0.3021830769081101,
