tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci,mark,t,both,5.420699503262335,,9870,9622,1,28051.641397777727,-56101.28279555545,-56094.110988133194,2023-09-23 23:29:24.525074+00:00,2023-09-23 23:29:25.264208+00:00,0 days 00:00:00.738766400
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci,unmark,norm,both,,,9870,9622,0,27480.040781070435,-54960.08156214087,-54960.08156214087,2023-09-23 23:29:52.454032+00:00,2023-09-23 23:29:52.454032+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci,unmark,t,both,5.445894852865237,,9870,9622,1,28059.75602005315,-56117.5120401063,-56110.340232684044,2023-09-23 23:30:10.944894+00:00,2023-09-23 23:30:11.682027+00:00,0 days 00:00:00.737157
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci_s,mark,norm,both,,,9870,9622,0,27395.985033118777,-54791.970066237554,-54791.970066237554,2023-09-23 23:30:39.495886+00:00,2023-09-23 23:30:39.495886+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci_s,mark,t,both,5.278718927743165,,9870,9622,1,27974.0039168924,-55946.0078337848,-55938.83602636254,2023-09-23 23:30:55.909466+00:00,2023-09-23 23:30:56.701145+00:00,0 days 00:00:00.791731100
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci_s,unmark,norm,both,,,9870,9622,0,27412.549102594145,-54825.09820518829,-54825.09820518829,2023-09-23 23:31:23.766863+00:00,2023-09-23 23:31:23.766863+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0438738100491172,0.0418718409448042,False,False,SLSQP,False,ci_s,unmark,t,both,5.3182278987449925,,9870,9622,1,27991.9501678647,-55981.9003357294,-55974.72852830714,2023-09-23 23:31:41.618176+00:00,2023-09-23 23:31:42.372323+00:00,0 days 00:00:00.754307400
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi,mark,norm,both,,,9870,9376,0,27693.45280262092,-55386.90560524184,-55386.90560524184,2023-09-23 23:35:32.648359+00:00,2023-09-23 23:35:32.648359+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi,mark,t,both,7.363309703485033,,9870,9376,1,27905.510340043264,-55809.02068008653,-55801.87477157471,2023-09-23 23:35:52.009467+00:00,2023-09-23 23:35:53.208996+00:00,0 days 00:00:01.199751899
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi,unmark,norm,both,,,9870,9376,0,27695.965862051813,-55391.931724103626,-55391.931724103626,2023-09-23 23:36:20.795661+00:00,2023-09-23 23:36:20.795661+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi,unmark,t,both,7.054090544088823,,9870,9376,1,27923.422271209885,-55844.84454241977,-55837.69863390795,2023-09-23 23:36:40.744273+00:00,2023-09-23 23:36:41.828703+00:00,0 days 00:00:01.084334500
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,norm,both,,,9870,9376,0,27522.228836692804,-55044.45767338561,-55044.45767338561,2023-09-23 23:37:09.296766+00:00,2023-09-23 23:37:09.296766+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,norm,left,,,9870,9376,1,27574.814116718237,-55147.62823343647,-55140.482324924655,2023-09-23 23:37:27.597965+00:00,2023-09-23 23:37:27.597965+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,norm,right,,,9870,9376,0,27517.27744119053,-55034.55488238106,-55034.55488238106,2023-09-23 23:37:37.392867+00:00,2023-09-23 23:37:37.392867+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,t,both,6.0028617982199215,,9870,9376,1,27779.731923449803,-55557.463846899605,-55550.31793838779,2023-09-23 23:37:48.351267+00:00,2023-09-23 23:37:48.723587+00:00,0 days 00:00:00.372322300
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,t,left,5.124535166530886,,9870,9376,0,27896.98610957264,-55793.97221914528,-55793.97221914528,2023-09-23 23:38:13.615440+00:00,2023-09-23 23:38:14.442650+00:00,0 days 00:00:00.827070499
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,mark,t,right,4.463524374292818,,9870,9376,1,27917.28187342746,-55832.56374685492,-55825.4178383431,2023-09-23 23:38:29.826346+00:00,2023-09-23 23:38:30.952812+00:00,0 days 00:00:01.126617699
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,norm,both,,,9870,9376,0,27523.34373072892,-55046.68746145784,-55046.68746145784,2023-09-23 23:38:48.015949+00:00,2023-09-23 23:38:48.015949+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,norm,left,,,9870,9376,1,27587.471587678898,-55172.943175357796,-55165.79726684598,2023-09-23 23:39:05.494943+00:00,2023-09-23 23:39:05.494943+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,norm,right,,,9870,9376,0,27517.823620884723,-55035.647241769446,-55035.647241769446,2023-09-23 23:39:14.738873+00:00,2023-09-23 23:39:14.738873+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,t,both,6.188594843496856,,9870,9376,1,27771.535907610614,-55541.07181522123,-55533.92590670941,2023-09-23 23:39:25.252392+00:00,2023-09-23 23:39:25.891940+00:00,0 days 00:00:00.639259199
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,t,left,5.152615656590559,,9870,9376,0,27912.082354943734,-55824.16470988747,-55824.16470988747,2023-09-23 23:39:52.208515+00:00,2023-09-23 23:39:53.038227+00:00,0 days 00:00:00.829499
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,bi_d,unmark,t,right,4.478681320839888,,9870,9376,1,27917.75549947776,-55833.51099895552,-55826.3650904437,2023-09-23 23:40:07.787379+00:00,2023-09-23 23:40:08.918349+00:00,0 days 00:00:01.131227899
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci,mark,norm,both,,,9870,9376,0,27752.12940830204,-55504.25881660408,-55504.25881660408,2023-09-23 23:40:24.937591+00:00,2023-09-23 23:40:24.937591+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci,mark,t,both,5.91070777101254,,9870,9376,1,28048.544800341908,-56095.089600683816,-56087.943692172,2023-09-23 23:40:44.302703+00:00,2023-09-23 23:40:44.895712+00:00,0 days 00:00:00.593232300
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci,unmark,norm,both,,,9870,9376,0,27745.80579909716,-55491.61159819432,-55491.61159819432,2023-09-23 23:41:11.756253+00:00,2023-09-23 23:41:11.756253+00:00,0 days 00:00:00
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci,unmark,t,both,5.890224933189865,,9870,9376,1,28044.72663621691,-56087.45327243382,-56080.307363922,2023-09-23 23:41:31.509197+00:00,2023-09-23 23:41:32.112715+00:00,0 days 00:00:00.603248899
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci_s,mark,norm,both,,,9870,9376,0,27667.18465251022,-55334.36930502044,-55334.36930502044,2023-09-23 23:41:58.438298+00:00,2023-09-23 23:41:58.438298+00:00,0 days 00:00:00
