tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci_s,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,True,ci_s,unmark,t,both,0.1408102311203665,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi,mark,t,both,0.2268995213581823,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi,unmark,t,both,0.2110704206285476,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,mark,norm,left,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,mark,norm,right,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,mark,t,both,0.1741016167286368,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,mark,t,left,0.1338723306855226,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,mark,t,right,0.1025612310796926,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,unmark,norm,left,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,unmark,norm,right,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,unmark,t,both,0.1829084112917098,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,unmark,t,left,0.1336911742455831,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,bi_d,unmark,t,right,0.1029202418758209,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci,mark,t,both,0.1557744410981263,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci,unmark,t,both,0.1550389789708616,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci_s,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci_s,mark,t,both,0.1426959634982612,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci_s,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0343000207784162,0.0328542261246205,False,False,SLSQP,False,ci_s,unmark,t,both,0.1407012222405619,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi,mark,t,both,0.4442331675452477,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi,unmark,t,both,0.3667342560687252,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,mark,norm,left,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,mark,norm,right,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,mark,t,both,0.2481318235846369,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,mark,t,left,0.1549023360108289,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,mark,t,right,0.1388690443038757,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,unmark,norm,left,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,unmark,norm,right,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,unmark,t,both,0.5414591519458141,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,unmark,t,left,0.154068516207166,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,bi_d,unmark,t,right,0.1376701254012945,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci,mark,t,both,0.2056020371988265,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci,unmark,t,both,0.1978425695902391,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci_s,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci_s,mark,t,both,0.2010225756767231,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci_s,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,True,ci_s,unmark,t,both,0.1992654820978231,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi,mark,t,both,0.1158243002343802,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi,unmark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi,unmark,t,both,0.373083586754575,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi_d,mark,norm,both,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi_d,mark,norm,left,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi_d,mark,norm,right,,
HSI,HKEX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0286954630147413,0.028263985734304,False,False,SLSQP,False,bi_d,mark,t,both,0.2630224588711697,
