tick,exchange,train_start,train_end,opt_method,vol,p,o,q,dist,a_u,xi_y_1,xi_y_2,u_y_1,u_y_2,sigma_y_1,sigma_y_2
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1625,0.0546724697262669,-0.0417684431788485,-1.048612736754834,1.048612736754834,0.7440290616582852,0.6621018730976069
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1625,0.0649843580750659,-0.0254226543413704,-0.984234960446325,0.984234960446325,0.596629433904111,0.5303876305614172
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1625,0.0586866927328428,-0.0405928598444219,-1.048612736754834,1.048612736754834,0.7144085126067454,0.6540983827217606
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.175,0.063718903999582,-0.0318394001855932,-0.93458929107348,0.93458929107348,0.6041754778618865,0.5376136797280858
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.175,0.0514179244814436,-0.0442848840003834,-0.9925445480559232,0.9925445480559232,0.7477902726135982,0.6685582455773119
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.175,0.065540953777094,-0.034537349830628,-0.9345892910734802,0.93458929107348,0.5924602590618541,0.542743649927455
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.175,0.052173344004235,-0.0549082033721463,-0.9925445480559236,0.992544548055923,0.7237664684994014,0.6788412387860798
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.1875,0.0545461033006212,-0.0414834181186105,-0.8871465590188758,0.8871465590188761,0.6161365350994661,0.5513108449941605
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.1875,0.0479363868766341,-0.0553129952464606,-0.939438630186346,0.9394386301863462,0.7522291056052197,0.6886801779321701
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.1875,0.057452575161822,-0.0458491138016052,-0.887146559018876,0.887146559018876,0.6023315973600233,0.5587932737637227
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.1875,0.0455119455616416,-0.0593004493174794,-0.939438630186346,0.939438630186346,0.734641259077315,0.688970131489832
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.2,0.0463019904160364,-0.0602706333769513,-0.8416212335729141,0.8416212335729143,0.6277082789199626,0.5786858901722438
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.2,0.0393339753312274,-0.0632863708494576,-0.8888895177669739,0.8888895177669747,0.7678295622789948,0.7048780933685974
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.2,0.0508982488312791,-0.0612245006849614,-0.8416212335729142,0.8416212335729143,0.610632677293725,0.5817431682673825
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.2,0.040098703444848,-0.0671544512795634,-0.8888895177669741,0.8888895177669746,0.7438604811090409,0.7052789380044072
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.2125,0.041964833281856,-0.0554726182181436,-0.797776846125238,0.7977768461252382,0.6333221865217896,0.5746078396954782
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.2125,0.0307034590574651,-0.0745771666236387,-0.8405648446930499,0.8405648446930499,0.7850541337541035,0.7281076433944926
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.2125,0.0483909747895991,-0.061532921935609,-0.7977768461252381,0.7977768461252381,0.6126039331674542,0.5850145712072347
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.2125,0.0326622788998246,-0.0722354092833144,-0.8405648446930499,0.8405648446930498,0.7582770473329982,0.7173183839768049
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.225,0.0360199609398173,-0.0660866476091296,-0.7554150263604693,0.7554150263604693,0.6420801930722057,0.5920687705705538
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.225,0.0261138119142335,-0.0777247980978449,-0.7941884700484426,0.794188470048443,0.7942947923152739,0.7373261528638884
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.225,0.0379847815191228,-0.068552271706361,-0.7554150263604692,0.7554150263604692,0.6286622678699105,0.5977715826025545
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.225,0.0271738491026298,-0.0757335799770595,-0.7941884700484426,0.794188470048443,0.7689166968950438,0.7269672749282545
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.2375,0.029020561397725,-0.0720182196155859,-0.7143674402801875,0.7143674402801873,0.6534575541049499,0.603600585654458
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.2375,0.0273850128572511,-0.0787809677835764,-0.7495281896256518,0.7495281896256518,0.7901714666285119,0.7427483994733628
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.2375,0.0310336904251863,-0.0719089367456124,-0.7143674402801876,0.7143674402801873,0.6398788390430735,0.6056147434067092
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.2375,0.0226840031218436,-0.0837556411617725,-0.7495281896256518,0.7495281896256517,0.7783863737392395,0.7453790551529653
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,norm,0.25,0.0250578282846094,-0.0772838139975768,-0.6744897501960816,0.6744897501960819,0.6597969155179091,0.6145708052792714
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,0,1,t,0.25,0.0211478275258779,-0.0844702213529357,-0.7063866126448142,0.7063866126448145,0.8033938252472167,0.756886221748294
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,norm,0.25,0.0261304216519025,-0.0802129250900021,-0.6744897501960817,0.6744897501960817,0.6480293456394695,0.6213844244477826
CAC,EUREX,1975-01-01,2015-01-01,SLSQP,GARCH,1,1,1,t,0.25,0.02195928596015,-0.0855326595572292,-0.7063866126448144,0.7063866126448144,0.7789923422580248,0.7524213845443977
