tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,mark,norm,right,,,9988,9738,0,30038.92487762928,-60077.84975525856,-60077.84975525856,2023-09-23 23:26:32.015092+00:00,2023-09-23 23:26:32.015092+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,mark,t,both,7.515801644429018,,9988,9738,1,30332.252053186014,-60662.50410637203,-60655.32031533529,2023-09-23 23:26:42.325436+00:00,2023-09-23 23:26:43.432385+00:00,0 days 00:00:01.106821300
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,mark,t,left,6.812558023110285,,9988,9738,0,30457.428371020254,-60914.85674204051,-60914.85674204051,2023-09-23 23:27:11.992885+00:00,2023-09-23 23:27:12.969222+00:00,0 days 00:00:00.976376300
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,mark,t,right,6.131365154686848,,9988,9738,1,30425.739498203304,-60849.47899640661,-60842.29520536987,2023-09-23 23:27:32.402893+00:00,2023-09-23 23:27:33.021424+00:00,0 days 00:00:00.618098
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,unmark,norm,both,,,9988,9738,0,30035.92813776608,-60071.85627553216,-60071.85627553216,2023-09-23 23:27:49.616660+00:00,2023-09-23 23:27:49.616660+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,unmark,norm,left,,,9988,9738,1,30126.87324420344,-60251.74648840688,-60244.562697370144,2023-09-23 23:28:07.788248+00:00,2023-09-23 23:28:07.788248+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,unmark,norm,right,,,9988,9738,0,30034.229142741387,-60068.458285482775,-60068.458285482775,2023-09-23 23:28:18.465907+00:00,2023-09-23 23:28:18.465907+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,unmark,t,both,7.835200441883139,,9988,9738,1,30304.984013271773,-60607.968026543545,-60600.784235506806,2023-09-23 23:28:28.348885+00:00,2023-09-23 23:28:29.572437+00:00,0 days 00:00:01.223754799
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,unmark,t,left,6.816927812294119,,9988,9738,0,30464.56216426831,-60929.12432853662,-60929.12432853662,2023-09-23 23:28:55.684834+00:00,2023-09-23 23:28:56.731232+00:00,0 days 00:00:01.046801599
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,bi_d,unmark,t,right,6.097968162786399,,9988,9738,1,30425.10090184857,-60848.20180369714,-60841.0180126604,2023-09-23 23:29:15.250118+00:00,2023-09-23 23:29:15.869149+00:00,0 days 00:00:00.619196799
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci,mark,norm,both,,,9988,9738,0,30194.84163324136,-60389.68326648272,-60389.68326648272,2023-09-23 23:29:32.193653+00:00,2023-09-23 23:29:32.193653+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci,mark,t,both,7.415085930809015,,9988,9738,1,30503.72209904543,-61005.44419809086,-60998.26040705412,2023-09-23 23:29:51.489705+00:00,2023-09-23 23:29:52.608165+00:00,0 days 00:00:01.118176599
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci,unmark,norm,both,,,9988,9738,0,30202.240086076803,-60404.480172153606,-60404.480172153606,2023-09-23 23:30:23.447120+00:00,2023-09-23 23:30:23.447120+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0340016039964296,0.0310348840821528,False,False,SLSQP,False,ci,unmark,t,both,7.386855178641595,,9988,9738,1,30515.394392361683,-61028.788784723365,-61021.604993686626,2023-09-23 23:30:42.584535+00:00,2023-09-23 23:30:43.709000+00:00,0 days 00:00:01.124826699
