tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,ci_s,mark,0.0070500853230179,0.0070500853230179,0.0239959144220449,0.0239959144220449,0.0239959144220449,0.0239959144220449,0.0083914052298369,0.0083914052298369,,,,,0.0434146946275829,0.0434146946275829,0.0006001463729248,0.0006001463729248,0.0084420282842632,0.0084420282842632,0.4058511444105849,0.4058511444105849,,
DAX,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0264052230981723,0.0247430198123108,False,False,SLSQP,False,ci_s,unmark,0.0069392602835765,0.0069392602835765,0.0222547440583563,0.0222547440583563,0.0222547440583563,0.0222547440583563,0.0083731060982963,0.0083731060982963,,,,,0.0588399442930562,0.0588399442930562,0.0007410982150097,0.0007410982150097,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,bi,mark,,,0.0546148208838161,0.0632009915906868,0.0638192922872221,0.0678660276500088,0.0149202532045152,0.0043475327429709,,,,,0.0471056688071062,0.0295932904562988,0.0006548564472981,0.0004586529478673,0.0077360299366799,0.0063154111224621,0.3144086081653633,1.63356900593523,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,bi,unmark,,,0.0546066575864435,0.0644375081282138,0.0655231944204983,0.0698439369272899,0.0142613095869419,0.0053704582674671,,,,,0.0666073034519528,0.068741684946087,0.0008137440535195,0.0006612088628868,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,bi_d,mark,,,0.0366265256464415,,,0.0382379338423588,0.0072649258235216,0.0049412984257541,,,,,0.0463966313235749,0.0600756064539103,0.0006282898960858,0.000607328592639,0.008501859367934,0.0089748117683571,0.1558876695449527,2.364300133791909,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,bi_d,unmark,,,0.0371103553670553,,,0.0379432026713415,0.0080014968886945,0.0061162694206557,,,,,0.0666073034519528,0.068741684946087,0.0008137440535195,0.0006612088628868,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,ci,mark,,,0.0485053046943334,0.0520695737467873,0.0485053046943334,0.0520695737467873,0.0147452885059447,0.004165934474843,,,,,0.0471861937914977,0.0449859878658834,0.0006645439936938,0.0004773840826696,0.0073134228906891,0.0066189722479685,0.3149422847596876,1.4737629275317432,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,ci,unmark,,,0.0471708594559123,0.0508608330554599,0.0471708594559123,0.0508608330554599,0.0140223459627942,0.0044934948583869,,,,,0.0666073034519528,0.068741684946087,0.0008137440535195,0.0006612088628868,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,ci_s,mark,,,0.011647103265753,0.011647103265753,0.011647103265753,0.011647103265753,0.0075485707782582,0.0075485707782582,,,,,0.0338445991399981,0.0338445991399981,0.0004051943094281,0.0004051943094281,0.0054365381482482,0.0054365381482482,0.373080789678895,0.373080789678895,,
DAX,EUREX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0226090573689374,0.0216003061119966,False,False,SLSQP,True,ci_s,unmark,,,0.0112033639088128,0.0112033639088128,0.0112033639088128,0.0112033639088128,0.0076590149079973,0.0076590149079973,,,,,0.0478798588640356,0.0478798588640356,0.0005190027020639,0.0005190027020639,,,,,,
