tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,mark,t,left,6.135991836330306,,10092,9586,0,32835.76628186602,-65671.53256373203,-65671.53256373203,2023-09-23 23:38:33.504001+00:00,2023-09-23 23:38:34.152557+00:00,0 days 00:00:00.648816799
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,mark,t,right,5.889620974693993,,10092,9586,1,32823.1480789008,-65644.2961578016,-65637.12809882188,2023-09-23 23:38:53.074289+00:00,2023-09-23 23:38:53.690317+00:00,0 days 00:00:00.616102499
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,unmark,norm,both,,,10092,9586,0,32519.835518684104,-65039.67103736821,-65039.67103736821,2023-09-23 23:39:11.410017+00:00,2023-09-23 23:39:11.410017+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,unmark,norm,left,,,10092,9586,1,32606.927133499677,-65211.854266999355,-65204.68620801964,2023-09-23 23:39:29.662675+00:00,2023-09-23 23:39:29.662675+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,unmark,norm,right,,,10092,9586,0,32567.865787144223,-65135.731574288446,-65135.731574288446,2023-09-23 23:39:41.109494+00:00,2023-09-23 23:39:41.109494+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,unmark,t,both,9.091239245757151,,10092,9586,1,32636.59761945933,-65271.19523891866,-65264.027179938945,2023-09-23 23:39:50.227816+00:00,2023-09-23 23:39:51.607500+00:00,0 days 00:00:01.379621799
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,unmark,t,left,6.096497433959302,,10092,9586,0,32832.503001370125,-65665.00600274025,-65665.00600274025,2023-09-23 23:40:16.852655+00:00,2023-09-23 23:40:17.500711+00:00,0 days 00:00:00.648162500
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,bi_d,unmark,t,right,6.047708011310822,,10092,9586,1,32794.47398333725,-65586.9479666745,-65579.77990769478,2023-09-23 23:40:35.044761+00:00,2023-09-23 23:40:35.561705+00:00,0 days 00:00:00.517171299
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,ci,mark,norm,both,,,10092,9586,0,32701.804727459945,-65403.60945491989,-65403.60945491989,2023-09-23 23:40:49.571723+00:00,2023-09-23 23:40:49.571723+00:00,0 days 00:00:00
DJI,NASDAQ,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0206204179668178,0.0207131901101573,False,False,SLSQP,True,ci,mark,t,both,6.763552614684888,,10092,9586,1,32903.42943981858,-65804.85887963716,-65797.69082065744,2023-09-23 23:41:13.505253+00:00,2023-09-23 23:41:14.512117+00:00,0 days 00:00:01.006936400
