tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,mark,t,both,0.2441685577877522,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi,unmark,t,both,0.234667812082956,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,mark,norm,left,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,mark,norm,right,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,mark,t,both,0.1533969443959515,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,mark,t,left,0.1757804382594136,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,mark,t,right,0.1362659564467395,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,unmark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,unmark,norm,left,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,unmark,norm,right,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,unmark,t,both,0.3062720196581964,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,unmark,t,left,0.1349890042187324,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,bi_d,unmark,t,right,0.138313975548473,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,ci,mark,norm,both,,
SPX,NASDAQ,1959-10-02,2008-09-01,0.025,0.025,left,right,0.0,0.0,-0.0184490699082569,0.0187723392745362,False,False,SLSQP,False,ci,mark,t,both,0.2047286197856097,
