tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci,mark,,,0.0395523011382221,0.0468973605929591,0.0395523011382221,0.0468973605929591,0.0148183965457492,0.0028564096760383,,,,,0.0663759954405705,0.0739695460946513,0.00094955733234,0.0008531554338034,0.0136152962141098,0.0113557219121796,0.3321701737342051,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci,unmark,,,0.0403882824580269,0.047619247359029,0.0403882824580269,0.047619247359029,0.0148389186253457,0.0029467166084781,,,,,0.0794208775546021,0.0802674891637325,0.0009642039247643,0.0008664942933639,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci_s,mark,,,0.01707510883475,0.01707510883475,0.01707510883475,0.01707510883475,0.011890159420668,0.011890159420668,,,,,0.0483502349666856,0.0483502349666856,0.0006232423468944,0.0006232423468944,0.0105261057495305,0.0105261057495305,0.2447449827206035,0.2447449827206035,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci_s,unmark,,,0.0167867754806145,0.0167867754806145,0.0167867754806145,0.0167867754806145,0.0114052674157655,0.0114052674157655,,,,,0.0562354640838898,0.0562354640838898,0.0006445734382618,0.0006445734382618,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,bi,mark,0.0069702794527776,0.0074047320793151,0.0591332844314751,0.0762911540796042,0.064123083216833,0.0619883044242955,0.0150017778615159,0.0037815471127541,,,,,0.0674533761257778,0.0770833828386393,0.0009619227028709,0.0008603880526375,0.0152974217133355,0.011504530935674,0.340720889243135,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,bi,unmark,0.0070745871316614,0.0073861226815779,0.0593162678812247,0.0755409851532324,0.0650569686901736,0.0643193083322192,0.0149551991114696,0.0035919008105881,,,,,0.0794208775546021,0.0802674891637325,0.0009642039247643,0.0008664942933639,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,bi_d,mark,0.0037401872631015,0.0050454858195185,0.0593064106395795,,,0.079443730963432,0.0127546983420189,0.0099404375276866,,,,,0.0669086707111711,0.0733058503340553,0.0008782968084394,0.000979945447896,0.0182394294379393,0.0162598357308489,0.2608411810882526,0.6051979011437879,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,bi_d,unmark,0.0037623532124701,0.0057564681690632,0.0594535455481669,,,0.0734584952701788,0.014411132090135,0.0075803766262064,,,,,0.0794208775546021,0.0802674891637325,0.0009642039247643,0.0008664942933639,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,ci,mark,0.0083624832978254,0.0083624832978254,0.046124206818797,0.0483361176168149,0.046124206818797,0.0483361176168149,0.0148208932658345,0.0030332548074664,,,,,0.0651987682611621,0.0764456483613146,0.0009423487723139,0.000855438354268,0.0138135510371561,0.0117265740897001,0.3348363124460771,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,ci,unmark,0.0082884052509851,0.0082884052509851,0.0459910016310411,0.049059650022875,0.0459910016310411,0.049059650022875,0.0149679194698578,0.0033984093527942,,,,,0.0794208775546021,0.0802674891637325,0.0009642039247643,0.0008664942933639,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,False,ci_s,mark,0.0047144542340265,0.0047144542340265,0.0249841786251086,0.0249841786251086,0.0249841786251086,0.0249841786251086,0.0119498189387498,0.0119498189387498,,,,,0.0487062017432638,0.0487062017432638,0.0006270062622086,0.0006270062622086,0.0106915893404819,0.0106915893404819,0.2468935821760649,0.2468935821760649,,
