tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,norm,both,,,9461,9223,0,28277.50092276896,-56555.00184553792,-56555.00184553792,2023-09-23 23:26:06.902049+00:00,2023-09-23 23:26:06.902049+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,norm,left,,,9461,9223,1,28389.920935663245,-56777.84187132649,-56770.71241568326,2023-09-23 23:26:29.427872+00:00,2023-09-23 23:26:29.427872+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,norm,right,,,9461,9223,0,28283.890782121,-56567.781564242,-56567.781564242,2023-09-23 23:26:40.993293+00:00,2023-09-23 23:26:40.993293+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,t,both,5.5457673976890005,,9461,9223,1,28750.08197990531,-57498.16395981062,-57491.034504167386,2023-09-23 23:26:53.084665+00:00,2023-09-23 23:26:53.687182+00:00,0 days 00:00:00.602736800
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,t,left,4.404857370566474,,9461,9223,0,29065.02420020364,-58130.04840040728,-58130.04840040728,2023-09-23 23:27:25.682128+00:00,2023-09-23 23:27:26.830113+00:00,0 days 00:00:01.148188500
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,mark,t,right,4.105674191202619,,9461,9223,1,29007.51709216016,-58013.03418432032,-58005.90472867709,2023-09-23 23:27:46.364370+00:00,2023-09-23 23:27:47.648972+00:00,0 days 00:00:01.284859400
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,norm,both,,,9461,9223,0,28280.2396420183,-56560.4792840366,-56560.4792840366,2023-09-23 23:28:05.644409+00:00,2023-09-23 23:28:05.644409+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,norm,left,,,9461,9223,1,28399.81529726254,-56797.63059452508,-56790.501138881846,2023-09-23 23:28:26.596469+00:00,2023-09-23 23:28:26.596469+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,norm,right,,,9461,9223,0,28301.280292708965,-56602.56058541793,-56602.56058541793,2023-09-23 23:28:38.031691+00:00,2023-09-23 23:28:38.031691+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.0125,0.0125,left,right,0.0,0.0,-0.0341185066454219,0.0328314575703947,False,False,SLSQP,False,bi_d,unmark,t,both,5.7456723629749815,,9461,9223,1,28735.76335367709,-57469.52670735418,-57462.39725171095,2023-09-23 23:28:50.581457+00:00,2023-09-23 23:28:51.190979+00:00,0 days 00:00:00.609810900
