tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,T,N_M,N_M_1,N_M_2,meta_res_start,meta_res_end,meta_res_delta
NKX,TSX,1975-01-01,2015-01-01,0.1,0.1,left,right,0.0,0.0,-0.0142993698112317,0.0143068698208868,False,False,SLSQP,True,9461,1892,946,946,2023-09-21 13:18:50.449039+00:00,2023-09-21 13:49:14.159459+00:00,0 days 00:30:23.710327400
NKX,TSX,1975-01-01,2015-01-01,0.1,0.1,left,right,0.0,0.0,-0.0142993698112317,0.0143068698208868,False,False,SLSQP,False,9461,1892,946,946,2023-09-21 13:57:01.277164+00:00,2023-09-21 14:35:07.874158+00:00,0 days 00:38:06.597032299
NKX,TSX,1975-01-01,2015-01-01,0.1125,0.1125,left,right,0.0,0.0,-0.0130793556591921,0.0132207134039501,False,False,SLSQP,True,9461,2130,1065,1065,2023-09-21 14:43:32.238313+00:00,2023-09-21 15:18:14.066973+00:00,0 days 00:34:39.885692299
NKX,TSX,1975-01-01,2015-01-01,0.1125,0.1125,left,right,0.0,0.0,-0.0130793556591921,0.0132207134039501,False,False,SLSQP,False,9461,2130,1065,1065,2023-09-21 15:33:19.662814+00:00,2023-09-21 16:17:40.676491+00:00,0 days 00:44:21.013624800
NKX,TSX,1975-01-01,2015-01-01,0.125,0.125,left,right,0.0,0.0,-0.0120772919269542,0.0121220946636526,False,False,SLSQP,True,9461,2366,1183,1183,2023-09-21 16:32:25.040492+00:00,2023-09-21 17:15:04.392963+00:00,0 days 00:42:39.352264800
NKX,TSX,1975-01-01,2015-01-01,0.125,0.125,left,right,0.0,0.0,-0.0120772919269542,0.0121220946636526,False,False,SLSQP,False,9461,2366,1183,1183,2023-09-21 17:28:25.497168+00:00,2023-09-21 18:20:40.902789+00:00,0 days 00:52:15.405940500
NKX,TSX,1975-01-01,2015-01-01,0.1375,0.1375,left,right,0.0,0.0,-0.0112511726498563,0.0112664876526138,False,False,SLSQP,True,9461,2602,1301,1301,2023-09-21 18:38:45.838472+00:00,2023-09-21 19:29:04.442898+00:00,0 days 00:50:18.604386600
NKX,TSX,1975-01-01,2015-01-01,0.1375,0.1375,left,right,0.0,0.0,-0.0112511726498563,0.0112664876526138,False,False,SLSQP,False,9461,2602,1301,1301,2023-09-21 19:45:58.470754+00:00,2023-09-21 20:45:56.655859+00:00,0 days 00:59:58.184799400
NKX,TSX,1975-01-01,2015-01-01,0.15,0.15,left,right,0.0,0.0,-0.0104890673220037,0.0105391160534438,False,False,SLSQP,True,9461,2838,1419,1419,2023-09-21 20:57:37.816830+00:00,2023-09-21 21:49:31.384719+00:00,0 days 00:51:53.567809800
NKX,TSX,1975-01-01,2015-01-01,0.15,0.15,left,right,0.0,0.0,-0.0104890673220037,0.0105391160534438,False,False,SLSQP,False,9461,2838,1419,1419,2023-09-21 22:01:13.536541+00:00,2023-09-21 23:07:53.888633+00:00,0 days 01:06:40.351925199
NKX,TSX,1975-01-01,2015-01-01,0.1625,0.1625,left,right,0.0,0.0,-0.0097103803043174,0.009758196434213,False,False,SLSQP,True,9461,3076,1538,1538,2023-09-21 23:28:37.828212+00:00,2023-09-22 00:29:23.547592+00:00,0 days 01:00:45.719572300
NKX,TSX,1975-01-01,2015-01-01,0.1625,0.1625,left,right,0.0,0.0,-0.0097103803043174,0.009758196434213,False,False,SLSQP,False,9461,3076,1538,1538,2023-09-22 00:50:09.453359+00:00,2023-09-22 02:04:39.836153+00:00,0 days 01:14:30.382838899
NKX,TSX,1975-01-01,2015-01-01,0.175,0.175,left,right,0.0,0.0,-0.0089458759046427,0.0091975756334621,False,False,SLSQP,True,9461,3312,1656,1656,2023-09-22 02:36:14.304772+00:00,2023-09-22 03:55:21.785767+00:00,0 days 01:19:07.480912900
NKX,TSX,1975-01-01,2015-01-01,0.175,0.175,left,right,0.0,0.0,-0.0089458759046427,0.0091975756334621,False,False,SLSQP,False,9461,3312,1656,1656,2023-09-22 04:06:14.050809+00:00,2023-09-22 05:35:32.555455+00:00,0 days 01:29:18.504712600
NKX,TSX,1975-01-01,2015-01-01,0.1875,0.1875,left,right,0.0,0.0,-0.0083471027571357,0.0087003422541021,False,False,SLSQP,True,9461,3548,1774,1774,2023-09-22 05:47:47.513419+00:00,2023-09-22 07:03:42.908139+00:00,0 days 01:15:55.394623800
NKX,TSX,1975-01-01,2015-01-01,0.1875,0.1875,left,right,0.0,0.0,-0.0083471027571357,0.0087003422541021,False,False,SLSQP,False,9461,3548,1774,1774,2023-09-22 07:26:51.795058+00:00,2023-09-22 09:16:54.769737+00:00,0 days 01:50:02.974606
NKX,TSX,1975-01-01,2015-01-01,0.2,0.2,left,right,0.0,0.0,-0.0077419741536157,0.0081000012016012,False,False,SLSQP,True,9461,3784,1892,1892,2023-09-22 09:22:14.796764+00:00,2023-09-22 10:50:16.186259+00:00,0 days 01:28:01.389442100
NKX,TSX,1975-01-01,2015-01-01,0.2,0.2,left,right,0.0,0.0,-0.0077419741536157,0.0081000012016012,False,False,SLSQP,False,9461,3784,1892,1892,2023-09-22 11:04:29.103411+00:00,2023-09-22 12:47:13.714553+00:00,0 days 01:42:44.610911400
NKX,TSX,1975-01-01,2015-01-01,0.2125,0.2125,left,right,0.0,0.0,-0.0072128536020605,0.0076549705517163,False,False,SLSQP,True,9461,4022,2011,2011,2023-09-22 13:11:24.917428+00:00,2023-09-22 14:50:52.209805+00:00,0 days 01:39:27.291951700
NKX,TSX,1975-01-01,2015-01-01,0.2125,0.2125,left,right,0.0,0.0,-0.0072128536020605,0.0076549705517163,False,False,SLSQP,False,9461,4022,2011,2011,2023-09-22 15:03:56.558138+00:00,2023-09-22 16:59:15.518357+00:00,0 days 01:55:18.960557100
NKX,TSX,1975-01-01,2015-01-01,0.225,0.225,left,right,0.0,0.0,-0.0066789397504747,0.0071853884115471,False,False,SLSQP,True,9461,4258,2129,2129,2023-09-22 17:06:51.028606+00:00,2023-09-22 18:41:43.959129+00:00,0 days 01:34:52.930901600
NKX,TSX,1975-01-01,2015-01-01,0.225,0.225,left,right,0.0,0.0,-0.0066789397504747,0.0071853884115471,False,False,SLSQP,False,9461,4258,2129,2129,2023-09-22 19:08:55.948587+00:00,2023-09-22 21:29:26.000574+00:00,0 days 02:20:30.052095300
NKX,TSX,1975-01-01,2015-01-01,0.2375,0.2375,left,right,0.0,0.0,-0.0062490783452022,0.0067690055042537,False,False,SLSQP,True,9461,4494,2247,2247,2023-09-22 21:35:31.273415+00:00,2023-09-22 23:30:23.160930+00:00,0 days 01:54:51.887299600
NKX,TSX,1975-01-01,2015-01-01,0.2375,0.2375,left,right,0.0,0.0,-0.0062490783452022,0.0067690055042537,False,False,SLSQP,False,9461,4494,2247,2247,2023-09-22 23:35:07.708022+00:00,2023-09-23 02:07:13.345699+00:00,0 days 02:32:05.637673800
NKX,TSX,1975-01-01,2015-01-01,0.25,0.25,left,right,0.0,0.0,-0.0058378861369163,0.0064083765267515,False,False,SLSQP,True,9461,4730,2365,2365,2023-09-23 02:09:06.730463+00:00,2023-09-23 04:01:53.284465+00:00,0 days 01:52:46.554059900
NKX,TSX,1975-01-01,2015-01-01,0.25,0.25,left,right,0.0,0.0,-0.0058378861369163,0.0064083765267515,False,False,SLSQP,False,9461,4730,2365,2365,2023-09-23 04:34:24.015347+00:00,2023-09-23 07:18:31.795494+00:00,0 days 02:44:07.779742100
